horodatage,id_capteur,temperature_c,humidite_pct,pm25
2024-07-24 14:00:00,CAP-B,25.01,63.2,23.0
2024-07-24 15:00:00,CAP-B,25.85,54.1,16.5
2024-07-24 16:00:00,CAP-B,25.0,72.1,5.9
2024-07-24 17:00:00,CAP-B,23.49,59.5,18.7
2024-07-24 18:00:00,CAP-B,23.72,63.8,11.7
2024-07-24 19:00:00,CAP-B,21.67,54.5,3.0
2024-07-24 20:00:00,CAP-B,20.92,66.4,15.0
2024-07-24 21:00:00,CAP-B,22.47,72.1,20.3
2024-07-24 22:00:00,CAP-B,20.79,57.0,19.3
2024-07-24 23:00:00,CAP-B,18.09,57.1,21.2
2024-07-25 00:00:00,CAP-B,18.03,51.6,9.2
2024-07-25 01:00:00,CAP-B,16.89,52.3,2.5
2024-07-25 02:00:00,CAP-B,17.85,68.1,18.9
2024-07-25 03:00:00,CAP-B,21.72,56.4,13.8
2024-07-25 04:00:00,CAP-B,19.5,51.5,32.4
2024-07-25 05:00:00,CAP-B,20.62,59.7,13.5
2024-07-25 06:00:00,CAP-B,20.92,57.2,17.4
2024-07-25 07:00:00,CAP-B,24.53,60.9,6.7
2024-07-25 08:00:00,CAP-B,24.82,55.6,4.9
2024-07-25 09:00:00,CAP-B,26.63,70.1,14.4
2024-07-25 10:00:00,CAP-B,27.79,71.2,12.8
2024-07-25 11:00:00,CAP-B,28.85,51.5,1.7
2024-07-25 12:00:00,CAP-B,31.19,65.9,13.9
2024-07-25 13:00:00,CAP-B,23.93,62.4,13.6
2024-07-25 14:00:00,CAP-B,27.37,43.3,6.1
2024-07-25 15:00:00,CAP-B,25.1,72.3,27.4
2024-07-25 16:00:00,CAP-B,25.26,36.1,8.9
2024-07-25 17:00:00,CAP-B,25.9,67.4,2.9
2024-07-25 18:00:00,CAP-B,22.83,52.7,10.4
2024-07-25 19:00:00,CAP-B,23.68,59.5,9.0
2024-07-25 20:00:00,CAP-B,,64.3,0.9
2024-07-25 21:00:00,CAP-B,19.74,44.3,5.4
2024-07-25 22:00:00,CAP-B,17.83,62.3,17.3
2024-07-25 23:00:00,CAP-B,19.83,48.9,6.9
2024-07-26 00:00:00,CAP-B,20.99,53.5,24.6
2024-07-26 01:00:00,CAP-B,19.5,63.7,5.0
2024-07-26 02:00:00,CAP-B,19.18,61.0,6.6
2024-07-26 03:00:00,CAP-B,19.82,58.3,6.9
2024-07-26 04:00:00,CAP-B,20.19,65.2,21.3
2024-07-26 05:00:00,CAP-B,24.34,61.8,16.8
2024-07-26 06:00:00,CAP-B,,58.5,6.2
2024-07-26 07:00:00,CAP-B,25.28,53.1,6.3
2024-07-26 08:00:00,CAP-B,26.67,79.1,9.6
2024-07-26 09:00:00,CAP-B,26.13,63.0,9.2
2024-07-26 10:00:00,CAP-B,29.15,44.4,19.3
2024-07-26 11:00:00,CAP-B,25.28,47.4,11.0
2024-07-26 12:00:00,CAP-B,28.04,77.1,16.1
2024-07-26 13:00:00,CAP-B,25.82,50.7,7.0
2024-07-26 14:00:00,CAP-B,24.95,61.8,10.9
2024-07-26 15:00:00,CAP-B,26.16,59.7,18.6
2024-07-26 16:00:00,CAP-B,24.84,45.4,18.6
2024-07-26 17:00:00,CAP-B,24.06,57.8,7.3
2024-07-26 18:00:00,CAP-B,22.61,60.1,7.1
2024-07-26 19:00:00,CAP-B,21.02,78.3,9.4
2024-07-26 20:00:00,CAP-B,20.72,69.3,27.1
2024-07-26 21:00:00,CAP-B,21.17,69.4,14.6
2024-07-26 22:00:00,CAP-B,19.45,61.0,6.6
2024-07-26 23:00:00,CAP-B,20.78,79.4,13.3
2024-07-27 00:00:00,CAP-B,20.33,47.1,22.1
2024-07-27 01:00:00,CAP-B,17.5,63.6,2.7
2024-07-27 02:00:00,CAP-B,21.13,65.5,5.8
2024-07-27 03:00:00,CAP-B,21.25,49.8,16.3
2024-07-27 04:00:00,CAP-B,18.45,54.4,8.5
2024-07-27 05:00:00,CAP-B,21.0,56.6,13.3
2024-07-27 06:00:00,CAP-B,24.67,75.0,7.3
2024-07-27 07:00:00,CAP-B,25.79,58.8,4.3
2024-07-27 08:00:00,CAP-B,23.81,63.4,32.7
2024-07-27 09:00:00,CAP-B,26.23,60.4,14.0
2024-07-27 10:00:00,CAP-B,25.99,47.7,19.6
2024-07-27 11:00:00,CAP-B,27.27,56.4,2.8
2024-07-27 12:00:00,CAP-B,,63.3,8.4
2024-07-27 13:00:00,CAP-B,28.49,60.0,14.0
2024-07-27 14:00:00,CAP-B,27.19,50.8,7.5
2024-07-27 15:00:00,CAP-B,28.4,54.2,5.6
2024-07-27 16:00:00,CAP-B,25.86,59.0,12.9
2024-07-27 17:00:00,CAP-B,25.03,77.3,10.2
2024-07-27 18:00:00,CAP-B,24.55,58.2,7.4
2024-07-27 19:00:00,CAP-B,21.99,55.0,17.5
2024-07-27 20:00:00,CAP-B,21.3,68.8,19.2
2024-07-27 21:00:00,CAP-B,20.15,56.2,26.7
2024-07-27 22:00:00,CAP-B,18.72,65.9,4.4
2024-07-27 23:00:00,CAP-B,19.91,65.9,22.1
2024-07-28 00:00:00,CAP-B,18.33,59.8,27.1
2024-07-28 01:00:00,CAP-B,21.17,54.6,8.9
2024-07-28 02:00:00,CAP-B,18.68,61.4,4.8
2024-07-28 03:00:00,CAP-B,22.49,48.9,14.6
2024-07-28 04:00:00,CAP-B,23.31,70.9,15.0
2024-07-28 05:00:00,CAP-B,18.94,62.7,8.4
2024-07-28 06:00:00,CAP-B,21.32,55.1,28.1
2024-07-28 07:00:00,CAP-B,24.33,43.1,42.5
2024-07-28 08:00:00,CAP-B,27.57,67.9,5.5
2024-07-28 09:00:00,CAP-B,28.66,73.6,3.5
2024-07-28 10:00:00,CAP-B,26.74,64.7,15.8
2024-07-28 11:00:00,CAP-B,27.12,58.2,8.1
2024-07-28 12:00:00,CAP-B,28.2,58.9,4.0
2024-07-28 13:00:00,CAP-B,29.26,49.9,1.5
2024-07-28 14:00:00,CAP-B,,51.9,6.7
2024-07-28 15:00:00,CAP-B,28.89,74.7,6.7
2024-07-28 16:00:00,CAP-B,26.63,63.8,6.2
2024-07-28 17:00:00,CAP-B,24.0,41.7,6.9
2024-07-28 18:00:00,CAP-B,22.74,49.1,24.6
2024-07-28 19:00:00,CAP-B,21.13,72.8,12.7
2024-07-28 20:00:00,CAP-B,22.09,63.8,15.7
2024-07-28 21:00:00,CAP-B,19.65,52.7,4.7
2024-07-28 22:00:00,CAP-B,21.4,64.2,21.8
2024-07-28 23:00:00,CAP-B,20.32,-999.0,4.1
2024-07-29 00:00:00,CAP-B,19.63,58.3,8.0
2024-07-29 01:00:00,CAP-B,20.95,50.9,10.7
2024-07-29 02:00:00,CAP-B,19.27,59.1,22.4
2024-07-29 03:00:00,CAP-B,19.57,66.0,10.5
2024-07-29 04:00:00,CAP-B,20.81,48.7,8.8
2024-07-29 05:00:00,CAP-B,22.43,57.8,25.3
2024-07-29 06:00:00,CAP-B,23.64,63.3,16.9
2024-07-29 07:00:00,CAP-B,25.81,68.6,7.4
2024-07-29 08:00:00,CAP-B,23.18,57.9,2.9
2024-07-29 09:00:00,CAP-B,26.68,51.9,5.2
2024-07-29 10:00:00,CAP-B,24.6,53.5,4.0
2024-07-29 11:00:00,CAP-B,25.19,63.6,8.0
2024-07-29 12:00:00,CAP-B,26.87,54.4,2.1
2024-07-29 13:00:00,CAP-B,27.32,61.7,14.6
2024-07-29 14:00:00,CAP-B,28.42,47.6,4.7
2024-07-29 15:00:00,CAP-B,25.57,66.7,5.8
2024-07-29 16:00:00,CAP-B,25.79,52.6,11.4
2024-07-29 17:00:00,CAP-B,23.09,77.3,12.2
2024-07-29 18:00:00,CAP-B,23.23,60.8,14.4
2024-07-29 19:00:00,CAP-B,21.94,47.1,29.5
2024-07-29 20:00:00,CAP-B,22.06,44.9,25.2
2024-07-29 21:00:00,CAP-B,19.59,71.5,6.9
2024-07-29 22:00:00,CAP-B,21.57,46.2,19.0
2024-07-29 23:00:00,CAP-B,17.88,67.2,9.4
2024-07-30 00:00:00,CAP-B,22.9,73.0,4.4
2024-07-30 01:00:00,CAP-B,19.71,51.3,12.2
2024-07-30 02:00:00,CAP-B,19.63,64.9,11.0
2024-07-30 03:00:00,CAP-B,22.36,58.3,5.6
2024-07-30 04:00:00,CAP-B,20.12,55.1,12.4
2024-07-30 05:00:00,CAP-B,23.09,-999.0,7.9
2024-07-30 06:00:00,CAP-B,22.23,65.5,19.5
2024-07-30 07:00:00,CAP-B,24.68,55.6,34.5
2024-07-30 08:00:00,CAP-B,26.47,52.1,32.8
2024-07-30 09:00:00,CAP-B,28.09,59.1,11.1
2024-07-30 10:00:00,CAP-B,26.04,58.1,5.2
2024-07-30 11:00:00,CAP-B,27.23,52.4,8.2
2024-07-30 12:00:00,CAP-B,26.42,59.0,2.9
2024-07-30 13:00:00,CAP-B,25.66,56.2,9.8
2024-07-30 14:00:00,CAP-B,26.18,84.3,9.0
2024-07-30 15:00:00,CAP-B,27.04,59.6,3.7
2024-07-30 16:00:00,CAP-B,24.37,50.0,7.7
2024-07-30 17:00:00,CAP-B,,67.2,15.7
2024-07-30 18:00:00,CAP-B,23.24,56.4,14.1
2024-07-30 19:00:00,CAP-B,22.23,54.1,4.8
2024-07-30 20:00:00,CAP-B,20.89,52.4,18.9
2024-07-30 21:00:00,CAP-B,18.68,74.2,28.3
2024-07-30 22:00:00,CAP-B,21.05,71.9,1.3
2024-07-30 23:00:00,CAP-B,21.62,-999.0,11.0
2024-07-31 00:00:00,CAP-B,20.56,68.3,25.8
2024-07-31 01:00:00,CAP-B,19.99,69.8,15.6
2024-07-31 02:00:00,CAP-B,19.35,56.8,6.8
2024-07-31 03:00:00,CAP-B,19.05,64.4,19.7
2024-07-31 04:00:00,CAP-B,21.73,67.8,18.4
2024-07-31 05:00:00,CAP-B,20.79,65.8,24.7
2024-07-31 06:00:00,CAP-B,23.65,48.2,3.3
2024-07-31 07:00:00,CAP-B,22.48,70.8,7.2
2024-07-31 08:00:00,CAP-B,25.44,63.5,5.1
2024-07-31 09:00:00,CAP-B,24.55,58.7,2.1
2024-07-31 10:00:00,CAP-B,27.07,62.6,11.3
2024-07-31 11:00:00,CAP-B,23.85,59.6,8.3
2024-07-31 12:00:00,CAP-B,23.99,71.1,19.2
2024-07-31 13:00:00,CAP-B,26.21,48.5,11.3
2024-07-31 14:00:00,CAP-B,29.65,56.7,8.2
2024-07-31 15:00:00,CAP-B,24.62,54.6,4.9
2024-07-31 16:00:00,CAP-B,28.46,60.7,12.0
2024-07-31 17:00:00,CAP-B,25.66,57.1,3.3
2024-07-31 18:00:00,CAP-B,24.07,67.4,14.3
2024-07-31 19:00:00,CAP-B,21.94,67.6,6.3
2024-07-31 20:00:00,CAP-B,18.62,69.8,7.2
2024-07-31 21:00:00,CAP-B,18.77,48.6,7.6
2024-07-31 22:00:00,CAP-B,19.11,67.7,10.7
2024-07-31 23:00:00,CAP-B,19.27,54.2,9.4
2024-08-01 00:00:00,CAP-B,20.4,57.0,16.9
2024-08-01 01:00:00,CAP-B,17.46,54.8,8.2
2024-08-01 02:00:00,CAP-B,19.93,75.7,7.7
2024-08-01 03:00:00,CAP-B,20.14,38.5,4.9
2024-08-01 03:00:00,CAP-B,20.14,38.5,4.9
2024-08-01 04:00:00,CAP-B,22.04,50.8,23.9
2024-08-01 05:00:00,CAP-B,21.35,61.8,4.3
2024-08-01 06:00:00,CAP-B,23.17,63.0,4.5
2024-08-01 07:00:00,CAP-B,25.25,64.1,13.9
2024-08-01 08:00:00,CAP-B,23.64,-999.0,3.6
2024-08-01 09:00:00,CAP-B,29.64,-999.0,13.0
2024-08-01 10:00:00,CAP-B,29.56,61.3,12.9
2024-08-01 11:00:00,CAP-B,29.36,62.8,13.5
2024-08-01 12:00:00,CAP-B,27.43,53.6,5.6
2024-08-01 13:00:00,CAP-B,24.93,73.7,11.8
2024-08-01 14:00:00,CAP-B,,60.5,17.6
2024-08-01 15:00:00,CAP-B,24.4,68.4,17.3
2024-08-01 16:00:00,CAP-B,25.65,65.8,10.8
2024-08-01 17:00:00,CAP-B,22.66,-999.0,3.8
2024-08-01 18:00:00,CAP-B,22.47,59.8,3.8
2024-08-01 19:00:00,CAP-B,22.42,57.2,13.4
2024-08-01 20:00:00,CAP-B,21.3,61.8,26.8
2024-08-01 21:00:00,CAP-B,20.17,58.5,5.3
2024-08-01 22:00:00,CAP-B,17.58,59.0,13.2
2024-08-01 23:00:00,CAP-B,16.08,62.0,18.1
2024-08-02 00:00:00,CAP-B,19.59,51.9,4.0
2024-08-02 01:00:00,CAP-B,16.38,75.7,25.6
2024-08-02 02:00:00,CAP-B,19.49,54.1,6.5
2024-08-02 03:00:00,CAP-B,21.2,64.5,8.3
2024-08-02 04:00:00,CAP-B,21.31,70.5,39.2
2024-08-02 05:00:00,CAP-B,23.95,49.6,19.7
2024-08-02 06:00:00,CAP-B,23.05,80.1,13.1
2024-08-02 07:00:00,CAP-B,23.92,66.3,5.9
2024-08-02 08:00:00,CAP-B,24.87,67.3,16.3
2024-08-02 09:00:00,CAP-B,25.08,50.3,12.1
2024-08-02 10:00:00,CAP-B,25.0,59.5,15.7
2024-08-02 11:00:00,CAP-B,24.86,48.8,13.4
2024-08-02 12:00:00,CAP-B,25.64,78.2,8.8
2024-08-02 13:00:00,CAP-B,27.86,73.9,15.6
2024-08-02 14:00:00,CAP-B,28.18,61.4,5.7
2024-08-02 15:00:00,CAP-B,28.57,72.9,12.7
2024-08-02 16:00:00,CAP-B,24.2,51.2,5.7
2024-08-02 17:00:00,CAP-B,24.26,49.9,30.3
2024-08-02 18:00:00,CAP-B,22.42,60.8,30.9
2024-08-02 19:00:00,CAP-B,22.54,50.5,15.8
2024-08-02 20:00:00,CAP-B,20.99,52.9,30.5
2024-08-02 21:00:00,CAP-B,19.93,59.9,9.8
2024-08-02 22:00:00,CAP-B,19.81,58.5,6.6
2024-08-02 23:00:00,CAP-B,21.17,42.6,17.4
2024-08-03 00:00:00,CAP-B,16.54,50.6,9.7
2024-08-03 01:00:00,CAP-B,19.48,43.7,14.4
2024-08-03 02:00:00,CAP-B,19.19,63.7,7.8
2024-08-03 03:00:00,CAP-B,18.63,61.1,2.0
2024-08-03 04:00:00,CAP-B,19.51,51.2,3.9
2024-08-03 05:00:00,CAP-B,21.4,62.6,11.5
2024-08-03 06:00:00,CAP-B,23.75,53.4,9.6
2024-08-03 07:00:00,CAP-B,24.09,60.6,9.8
2024-08-03 08:00:00,CAP-B,25.85,41.7,19.0
2024-08-03 09:00:00,CAP-B,24.38,68.0,23.5
2024-08-03 10:00:00,CAP-B,26.76,59.5,20.3
2024-08-03 11:00:00,CAP-B,26.58,55.0,12.4
2024-08-03 12:00:00,CAP-B,26.93,58.9,1.4
2024-08-03 13:00:00,CAP-B,25.61,59.7,4.0
2024-08-03 14:00:00,CAP-B,27.25,68.4,16.6
2024-08-03 15:00:00,CAP-B,25.11,70.5,2.6
2024-08-03 16:00:00,CAP-B,24.94,75.3,13.6
2024-08-03 17:00:00,CAP-B,23.44,76.3,27.2
2024-08-03 18:00:00,CAP-B,22.61,56.0,16.5
2024-08-03 19:00:00,CAP-B,22.37,61.9,3.6
2024-08-03 20:00:00,CAP-B,20.87,54.6,5.8
2024-08-03 21:00:00,CAP-B,18.7,57.5,2.4
2024-08-03 22:00:00,CAP-B,20.73,68.3,20.9
2024-08-03 23:00:00,CAP-B,18.49,49.1,13.1
2024-08-04 00:00:00,CAP-B,18.2,61.9,8.4
2024-08-04 01:00:00,CAP-B,18.94,68.3,7.9
2024-08-04 02:00:00,CAP-B,21.13,50.8,14.0
2024-08-04 03:00:00,CAP-B,17.5,50.9,17.4
2024-08-04 04:00:00,CAP-B,21.26,68.8,20.3
2024-08-04 05:00:00,CAP-B,19.49,61.1,17.2
2024-08-04 06:00:00,CAP-B,22.05,66.6,7.4
2024-08-04 07:00:00,CAP-B,23.48,45.9,12.7
2024-08-04 08:00:00,CAP-B,21.83,59.3,8.5
2024-08-04 09:00:00,CAP-B,24.62,61.3,4.1
2024-08-04 10:00:00,CAP-B,,52.4,4.2
2024-08-04 11:00:00,CAP-B,28.45,58.7,10.7
2024-08-04 12:00:00,CAP-B,28.49,60.6,6.9
2024-08-04 13:00:00,CAP-B,26.58,58.0,14.9
2024-08-04 14:00:00,CAP-B,26.3,54.1,10.2
2024-08-04 15:00:00,CAP-B,26.61,41.0,41.5
2024-08-04 16:00:00,CAP-B,23.72,47.2,28.6
2024-08-04 17:00:00,CAP-B,26.0,56.5,6.1
2024-08-04 18:00:00,CAP-B,21.9,51.2,10.2
2024-08-04 19:00:00,CAP-B,20.46,66.8,17.1
2024-08-04 20:00:00,CAP-B,23.12,70.2,8.3
2024-08-04 21:00:00,CAP-B,19.55,67.7,9.1
2024-08-04 22:00:00,CAP-B,22.19,61.1,16.8
2024-08-04 23:00:00,CAP-B,20.07,66.4,18.2
2024-08-05 00:00:00,CAP-B,19.55,42.6,12.0
2024-08-05 01:00:00,CAP-B,19.23,52.7,7.2
2024-08-05 02:00:00,CAP-B,19.95,47.7,5.9
2024-08-05 03:00:00,CAP-B,23.24,64.1,1.4
2024-08-05 04:00:00,CAP-B,20.12,66.9,19.6
2024-08-05 05:00:00,CAP-B,21.32,40.6,8.1
2024-08-05 06:00:00,CAP-B,21.58,76.1,14.5
2024-08-05 07:00:00,CAP-B,21.04,64.2,1.7
2024-08-05 08:00:00,CAP-B,24.56,51.3,11.6
2024-08-05 09:00:00,CAP-B,24.85,65.9,12.9
2024-08-05 10:00:00,CAP-B,,64.1,44.5
2024-08-05 11:00:00,CAP-B,,59.6,12.3
2024-08-05 12:00:00,CAP-B,28.46,73.1,10.6
2024-08-05 13:00:00,CAP-B,27.27,64.2,16.0
2024-08-05 14:00:00,CAP-B,28.9,65.5,10.5
2024-08-05 15:00:00,CAP-B,25.57,46.4,8.2
2024-08-05 16:00:00,CAP-B,22.65,38.5,19.9
2024-08-05 17:00:00,CAP-B,23.38,65.1,6.8
2024-08-05 18:00:00,CAP-B,22.4,65.3,21.3
2024-08-05 19:00:00,CAP-B,19.75,56.4,5.8
2024-08-05 20:00:00,CAP-B,19.38,62.4,12.4
2024-08-05 21:00:00,CAP-B,20.34,41.5,24.2
2024-08-05 22:00:00,CAP-B,18.32,56.4,4.1
2024-08-05 23:00:00,CAP-B,19.66,72.6,34.5
2024-08-06 00:00:00,CAP-B,18.5,66.3,14.5
2024-08-06 01:00:00,CAP-B,20.15,-999.0,13.0
2024-08-06 02:00:00,CAP-B,17.36,63.5,21.2
2024-08-06 03:00:00,CAP-B,18.35,59.3,9.0
2024-08-06 04:00:00,CAP-B,21.18,55.4,24.3
2024-08-06 05:00:00,CAP-B,19.48,64.6,19.1
2024-08-06 06:00:00,CAP-B,22.63,62.7,15.2
2024-08-06 07:00:00,CAP-B,26.82,59.5,13.6
2024-08-06 08:00:00,CAP-B,24.73,56.4,10.9
2024-08-06 09:00:00,CAP-B,25.41,56.3,6.3
2024-08-06 10:00:00,CAP-B,22.19,58.1,16.7
2024-08-06 11:00:00,CAP-B,28.88,55.4,14.7
2024-08-06 12:00:00,CAP-B,27.58,57.0,12.4
2024-08-06 13:00:00,CAP-B,,39.0,6.3
2024-08-06 14:00:00,CAP-B,23.76,70.1,18.9
2024-08-06 15:00:00,CAP-B,22.43,68.0,10.1
2024-08-06 16:00:00,CAP-B,24.48,48.1,9.5
2024-08-06 17:00:00,CAP-B,22.52,63.3,2.6
2024-08-06 18:00:00,CAP-B,19.65,71.4,4.7
2024-08-06 19:00:00,CAP-B,19.87,68.8,1.8
2024-08-06 20:00:00,CAP-B,19.54,48.9,6.9
2024-08-06 21:00:00,CAP-B,18.68,70.0,15.9
2024-08-06 22:00:00,CAP-B,17.61,62.9,14.1
2024-08-06 23:00:00,CAP-B,15.63,56.6,1.1
2024-08-07 00:00:00,CAP-B,,54.9,18.2
2024-08-07 01:00:00,CAP-B,,67.5,10.2
2024-08-07 02:00:00,CAP-B,18.46,72.2,17.4
2024-08-07 03:00:00,CAP-B,19.8,64.2,4.0
2024-08-07 04:00:00,CAP-B,21.52,65.5,10.3
2024-08-07 05:00:00,CAP-B,24.11,60.5,24.5
2024-08-07 06:00:00,CAP-B,22.73,76.1,14.2
2024-08-07 07:00:00,CAP-B,24.27,66.9,16.8
2024-08-07 08:00:00,CAP-B,25.7,66.4,25.0
2024-08-07 09:00:00,CAP-B,24.77,58.6,14.0
2024-08-07 10:00:00,CAP-B,26.33,60.9,12.3
2024-08-07 11:00:00,CAP-B,27.05,47.2,2.0
2024-08-07 12:00:00,CAP-B,24.13,69.9,13.0
2024-08-07 13:00:00,CAP-B,28.11,75.8,14.5
2024-08-07 14:00:00,CAP-B,26.42,57.1,15.4
2024-08-07 15:00:00,CAP-B,25.19,-999.0,15.0
2024-08-07 16:00:00,CAP-B,22.24,65.2,15.3
2024-08-07 17:00:00,CAP-B,23.69,48.0,18.5
2024-08-07 18:00:00,CAP-B,21.29,56.5,15.2
2024-08-07 19:00:00,CAP-B,22.46,67.9,15.0
2024-08-07 20:00:00,CAP-B,21.02,69.6,25.3
2024-08-07 21:00:00,CAP-B,22.04,60.7,11.8
2024-08-07 22:00:00,CAP-B,17.4,66.2,13.8
2024-08-07 23:00:00,CAP-B,17.73,63.2,23.5
2024-08-08 00:00:00,CAP-B,18.55,56.2,13.6
2024-08-08 01:00:00,CAP-B,18.48,67.6,28.7
2024-08-08 02:00:00,CAP-B,20.42,48.2,12.6
2024-08-08 03:00:00,CAP-B,20.04,67.7,11.2
2024-08-08 04:00:00,CAP-B,19.66,58.7,10.0
2024-08-08 05:00:00,CAP-B,20.6,56.4,19.4
2024-08-08 06:00:00,CAP-B,21.8,66.0,14.5
2024-08-08 07:00:00,CAP-B,22.47,41.3,5.3
2024-08-08 08:00:00,CAP-B,24.78,54.7,12.1
2024-08-08 09:00:00,CAP-B,26.91,50.9,11.7
2024-08-08 10:00:00,CAP-B,24.65,72.5,16.4
2024-08-08 11:00:00,CAP-B,27.94,55.0,37.6
2024-08-08 12:00:00,CAP-B,26.93,65.8,1.8
2024-08-08 13:00:00,CAP-B,26.7,69.7,20.3
2024-08-08 14:00:00,CAP-B,27.11,52.3,16.2
2024-08-08 15:00:00,CAP-B,20.64,39.7,24.6
2024-08-08 16:00:00,CAP-B,23.69,47.9,14.9
2024-08-08 17:00:00,CAP-B,22.21,57.2,10.5
2024-08-08 18:00:00,CAP-B,22.85,63.7,2.5
2024-08-08 19:00:00,CAP-B,20.69,54.1,6.6
2024-08-08 20:00:00,CAP-B,19.37,52.1,16.5
2024-08-08 21:00:00,CAP-B,20.56,79.6,17.4
2024-08-08 22:00:00,CAP-B,18.49,68.5,16.2
2024-08-08 23:00:00,CAP-B,16.65,64.8,19.2
2024-08-09 00:00:00,CAP-B,17.24,-999.0,23.6
2024-08-09 01:00:00,CAP-B,19.16,45.5,9.0
2024-08-09 02:00:00,CAP-B,17.47,66.4,8.7
2024-08-09 03:00:00,CAP-B,,66.4,5.3
2024-08-09 04:00:00,CAP-B,21.21,42.4,12.9
2024-08-09 05:00:00,CAP-B,21.17,72.9,10.5
2024-08-09 06:00:00,CAP-B,22.62,73.3,16.1
2024-08-09 07:00:00,CAP-B,24.28,74.9,4.9
2024-08-09 08:00:00,CAP-B,24.42,64.6,35.8
2024-08-09 09:00:00,CAP-B,23.37,70.1,8.8
2024-08-09 10:00:00,CAP-B,27.02,56.2,4.8
2024-08-09 11:00:00,CAP-B,27.75,78.9,14.0
2024-08-09 12:00:00,CAP-B,25.37,54.2,12.5
2024-08-09 13:00:00,CAP-B,26.58,54.3,9.7
2024-08-09 14:00:00,CAP-B,,55.3,4.1
2024-08-09 15:00:00,CAP-B,26.55,58.8,13.7
2024-08-09 16:00:00,CAP-B,21.3,47.2,38.0
2024-08-09 17:00:00,CAP-B,21.06,63.6,15.6
2024-08-09 18:00:00,CAP-B,22.79,66.4,4.1
2024-08-09 19:00:00,CAP-B,22.73,61.7,8.4
2024-08-09 20:00:00,CAP-B,20.14,68.4,22.1
2024-08-09 21:00:00,CAP-B,19.25,68.2,13.9
2024-08-09 22:00:00,CAP-B,16.81,51.7,3.7
2024-08-09 23:00:00,CAP-B,18.91,51.6,8.3
2024-08-10 00:00:00,CAP-B,19.08,51.3,10.0
2024-08-10 01:00:00,CAP-B,19.77,53.3,9.7
2024-08-10 02:00:00,CAP-B,22.25,54.4,25.8
2024-08-10 03:00:00,CAP-B,20.3,67.7,17.2
2024-08-10 04:00:00,CAP-B,18.56,53.8,22.8
2024-08-10 05:00:00,CAP-B,20.61,53.7,23.0
2024-08-10 06:00:00,CAP-B,23.26,57.6,9.2
2024-08-10 07:00:00,CAP-B,23.87,56.8,4.1
2024-08-10 08:00:00,CAP-B,22.43,69.6,4.3
2024-08-10 09:00:00,CAP-B,25.12,60.6,29.1
2024-08-10 10:00:00,CAP-B,25.57,73.2,21.0
2024-08-10 11:00:00,CAP-B,26.87,56.9,20.9
2024-08-10 12:00:00,CAP-B,24.63,58.8,15.2
2024-08-10 13:00:00,CAP-B,26.39,49.9,7.8
2024-08-10 14:00:00,CAP-B,22.88,60.5,9.5
2024-08-10 15:00:00,CAP-B,25.55,64.3,17.4
2024-08-10 16:00:00,CAP-B,23.65,56.7,8.1
2024-08-10 17:00:00,CAP-B,22.82,60.9,4.2
2024-08-10 18:00:00,CAP-B,21.87,51.4,21.5
2024-08-10 19:00:00,CAP-B,23.84,75.1,23.0
2024-08-10 20:00:00,CAP-B,19.72,54.2,17.3
2024-08-10 21:00:00,CAP-B,18.84,71.2,7.4
2024-08-10 22:00:00,CAP-B,17.91,63.6,21.2
2024-08-10 23:00:00,CAP-B,17.9,55.8,11.8
2024-08-11 00:00:00,CAP-B,17.53,56.0,2.7
2024-08-11 01:00:00,CAP-B,15.94,72.7,4.7
2024-08-11 02:00:00,CAP-B,19.87,70.0,7.6
2024-08-11 03:00:00,CAP-B,19.26,59.5,10.7
2024-08-11 04:00:00,CAP-B,19.3,74.3,24.5
2024-08-11 05:00:00,CAP-B,19.66,46.6,4.7
2024-08-11 06:00:00,CAP-B,20.99,66.1,19.6
2024-08-11 07:00:00,CAP-B,22.65,63.2,4.4
2024-08-11 08:00:00,CAP-B,26.29,62.1,30.7
2024-08-11 09:00:00,CAP-B,24.87,58.4,15.4
2024-08-11 10:00:00,CAP-B,24.64,64.2,10.9
2024-08-11 11:00:00,CAP-B,24.79,58.2,15.1
2024-08-11 12:00:00,CAP-B,28.56,47.9,2.9
2024-08-11 13:00:00,CAP-B,25.47,67.6,11.5
2024-08-11 14:00:00,CAP-B,25.08,64.3,18.7
2024-08-11 15:00:00,CAP-B,23.1,42.7,3.0
2024-08-11 16:00:00,CAP-B,26.65,63.7,18.2
2024-08-11 17:00:00,CAP-B,24.48,66.4,10.2
2024-08-11 18:00:00,CAP-B,22.19,51.9,16.1
2024-08-11 19:00:00,CAP-B,24.36,77.3,11.8
2024-08-11 20:00:00,CAP-B,22.16,60.0,6.3
2024-08-11 21:00:00,CAP-B,20.14,59.8,11.6
2024-08-11 22:00:00,CAP-B,17.37,58.3,30.6
2024-08-11 23:00:00,CAP-B,16.78,51.8,6.2
2024-08-12 00:00:00,CAP-B,17.71,59.0,6.7
2024-08-12 01:00:00,CAP-B,18.63,50.5,17.2
2024-08-12 02:00:00,CAP-B,20.25,62.9,43.6
2024-08-12 03:00:00,CAP-B,19.56,55.4,31.0
2024-08-12 04:00:00,CAP-B,22.73,48.0,11.2
2024-08-12 05:00:00,CAP-B,21.73,54.5,7.5
2024-08-12 06:00:00,CAP-B,22.04,84.6,7.6
2024-08-12 07:00:00,CAP-B,24.03,49.2,3.5
